date,city_a,city_b,city_c,city_d,online,tv,type
2021-01-06,2825.2498502321077,1143.9112153458286,1051.8644643986331,980.1003282025534,1000.6514932601458,1164.0954274706157,actual
2021-01-07,3019.6628983029314,1509.6477775421642,1513.126043181065,1332.4253259360196,980.0834412537192,1164.617399183616,actual
2021-01-08,2924.804992344679,908.7897221402682,903.3914640568704,1081.4219379251738,1089.3792868249209,1324.973367889826,actual
2021-01-09,3166.834128769464,583.440003714409,1560.2172428908511,831.8274376999301,854.6804604849149,1067.1314897995446,actual
2021-01-10,2585.7029658896445,1028.417555169758,1610.3419922812113,1328.1492428907318,953.9294807176822,1100.376197039865,actual
2021-01-11,2916.3377295085443,1306.3959371742233,1285.1380326406875,1234.9098745645988,899.6048241941467,1236.7679180842727,actual
2021-01-12,2780.968043505581,1473.8894204697547,828.2941390055857,1193.9077619778957,1006.187521880733,1265.6955986104367,actual
2021-01-13,3184.410204152451,835.2076673470085,1285.740190914299,1235.300926585113,851.3979676968117,1283.826118317203,actual
2021-01-14,2586.6632748336824,1176.4045873532073,1348.3002407213824,1567.8708089384836,989.5418897157422,1213.9381355943374,actual
2021-01-15,2581.9750080501794,981.0940476564234,1164.3809226864603,1526.0428186536033,921.8966098056161,1469.733270177752,actual
2021-01-16,2631.3606000495683,1051.9046849535341,1272.439572403459,956.9811313799283,915.308669371529,1222.389669711075,actual
2021-01-17,2327.5036095786045,1599.3492508069623,1687.3119530558063,1419.4665891465634,866.1451257521519,1223.029246310755,actual
2021-01-18,2647.9001985453783,766.8823095671654,1519.1636397316317,1170.225231147385,935.5446837659294,1172.971199806751,actual
2021-01-19,2601.71927722498,1118.9204815788655,1213.4536146316452,1203.1091158667252,1044.7150371203647,1256.7516134868965,actual
2021-01-20,2783.84704950069,1157.7627780549117,1081.6136960750525,760.2833555141747,967.7367921529365,1301.8465108842097,actual
2021-01-21,2822.0719441860024,1278.4061115140337,1340.2974276415925,1062.6983844976753,1014.1376292512132,1355.7220249080115,actual
2021-01-22,3128.639823412309,1082.359551670902,1376.3959262199776,945.3767010064547,1087.4249275376392,1114.2644162003803,actual
2021-01-23,2942.9106289902757,1120.9929008193171,1521.7518499736664,1269.6853091338721,990.0628909375803,1227.0604195479868,actual
2021-01-24,2636.60385479123,979.5121873560747,1322.3653170637394,1319.5779244036316,933.1840299556361,1290.303324972823,actual
2021-01-25,2571.2024800830045,1109.1861085684332,1536.5650504522803,688.560502435817,1005.7076550627953,1303.8351781135082,actual
2021-01-26,2847.9161265555813,989.0220214274859,1835.4819380115039,1111.1087022238496,935.5992697579995,1252.4893792024086,actual
2021-01-27,2483.8828788923643,1177.858036519947,1612.679362431803,1332.3064372417728,939.0904121691981,1301.6181572578892,actual
2021-01-28,3112.373501388906,980.0062695230436,1449.8555086979363,1076.1232540049273,868.7075040266711,1180.8932496366779,actual
2021-01-29,2979.881992504187,1129.3652754757645,1431.7527447730936,1263.2874234907051,1040.6380243759074,1394.8114889086523,actual
2021-01-30,2647.836378299593,1046.892983722286,1403.264561949567,1187.6608938354661,949.4798197045393,1344.8365292681488,actual
2021-01-31,2396.493119725507,1276.8964879681605,1716.9534372011817,1185.714935454291,989.9468772071102,1135.3564991641344,actual
2021-02-01,3007.119970283354,1039.321217996276,1359.251801708628,1059.567193859382,905.3826649975352,1160.540725669492,actual
2021-02-02,2710.4462380736963,695.5763006266221,1502.694449186387,874.5381043912266,1009.1163340800831,1163.9770424903784,actual
2021-02-03,2977.716014959062,1303.392757381548,1513.0082058638286,897.8648045497388,925.9641133305441,1320.1172973806874,actual
2021-02-04,2407.8624861556273,868.8541112097456,1407.551539717667,1262.4170073725863,970.0803894808723,1144.374501022428,actual
2021-02-05,2603.2721692934565,920.3453879164537,1242.4460226464466,1128.6878455545423,1042.1478221867387,1231.1078099212727,actual
2021-02-06,2720.406405717619,932.6941109662375,1589.4944837104995,1099.7854121228465,1036.7531518562769,1302.7233956775096,actual
2021-02-07,2724.783321871265,1327.3869787783299,1520.2120647431796,1044.7880338172674,980.557894923814,1256.7450658908208,actual
2021-02-08,2621.230654665481,623.7118904184651,1634.9775741709545,1063.1785117039608,859.0308277105297,1286.8998764141436,actual
2021-02-09,2831.505495249251,1682.4998699603386,1441.8855221182066,1345.064808318393,1192.9967399042448,1168.5777559786118,actual
2021-02-10,2488.9468331921776,1265.5580372348318,1796.6727588351753,1065.526286001826,1106.4101279191195,1318.936893605752,actual
2021-02-11,2669.382738601867,1099.1963423874784,1382.301831740071,863.2182739939346,1035.487237742181,1211.1109296771604,actual
2021-02-12,2717.166647754668,1045.777609945753,1908.853386636881,1284.5836673256372,932.8757352886321,1237.9842293041852,actual
2021-02-13,2791.1144012326604,1116.405140323689,1225.9904279657276,1099.8397162033496,978.3485486808625,1289.4958555115388,actual
2021-02-14,2825.5481904970557,1161.12189266507,1661.2933376869826,1136.8028955456537,948.9605699156439,1278.2770399377764,actual
2021-02-15,2453.18425412715,1188.7058769444163,1678.1863251063178,1456.7889223033562,1076.1699157367473,1272.0582017114034,actual
2021-02-16,2366.075739198295,1170.3263853764556,1425.9155266570367,1125.8001126223887,1006.7752023596283,1203.243586022092,actual
2021-02-17,2923.127990953371,1081.5317404254452,1681.175311003829,1196.5511949991967,934.2085299148116,1244.7405529920727,actual
2021-02-18,2728.6674732761167,1026.301742352348,1858.5628236702,904.5287224025523,956.8471430612652,1272.7965231753333,actual
2021-02-19,2507.0473535269425,1037.2320705549446,1164.3884480882793,1096.2395820885886,1068.9831699798933,1149.7423290149623,actual
2021-02-20,2961.4530481510296,1030.1508670513217,1712.8534889531345,1261.300533124404,1103.2068492774335,1232.772033031796,actual
2021-02-21,2668.783718998733,1296.8903786971962,1116.5200981017376,825.199112410845,1098.8832094440372,1310.1911891129562,actual
2021-02-22,2875.8927334921023,1193.8053685127452,1432.4197385906577,1184.7722887373259,1045.5922445537783,1161.2307056539191,actual
2021-02-23,2647.890141217012,490.7665756854578,1958.9509414025338,1169.0655256147525,975.6162591838154,1381.1923486434816,actual
2021-02-24,3040.868145567918,1210.777920961495,1517.934718912296,1152.0831436971507,767.0940322269615,1392.2651936339857,actual
2021-02-25,2974.1081668749493,1122.5051324012798,1406.7054078721994,1355.4090229143792,1015.5012016665755,1166.8364481635924,actual
2021-02-26,2567.5683000102426,1080.8635375896126,1602.8640759204586,1209.9006394870155,995.271986880913,1401.9857669745124,actual
2021-02-27,2806.0065183508414,1012.1063475283759,2064.925700710318,1445.7669407525968,1005.8987467424947,1267.7776570159078,actual
2021-02-28,2735.1191450668684,1317.0822418883392,1288.0015174073435,949.9509649159875,1000.5728142923244,1319.2663103241348,actual
2021-03-01,2874.1526569635957,1284.8139770581554,1447.8826349012045,1175.8205990723413,904.661648663559,1237.8014053084578,actual
2021-03-02,2401.865100751039,944.2677365239034,1962.0273628989353,1166.6162476895627,1037.218598979583,1366.4740344504087,actual
2021-03-03,2726.534827849458,1184.2641028507924,2039.0526753636257,938.0616858710242,1043.1551419822295,1320.8484616963801,actual
2021-03-04,2795.5456406882713,913.0494888802726,1652.4591195148112,1346.598824128462,1047.3637147441761,1211.9262069062156,actual
2021-03-05,2226.7206031990772,833.6175556573895,1425.868327603531,1616.3007258108426,1066.560390250137,1181.231820003124,actual
2021-03-06,2336.506092292591,989.0676832894579,2098.4404508948874,1151.8321974288656,1043.2836151445135,1155.57278083117,actual
2021-03-07,2160.0920666486395,1291.2963010191029,2002.4730796607143,1258.4401718728377,972.9979411922761,1304.814759878948,actual
2021-03-08,2508.939006214388,1312.5276944329398,1820.6981195255944,1172.31718332054,997.4414206458737,1340.3224270601763,actual
2021-03-09,2701.321470263231,1231.6456734542796,1531.4957527129654,1022.5497293098505,1009.4787407077363,1348.2869110901497,actual
2021-03-10,2853.3973098980377,1275.7109604816926,1681.9823355233214,794.3471946117705,1011.3389614374632,1279.981701485336,actual
2021-03-11,2562.987264135068,1238.503574987395,1663.0324241999745,1019.0979660650588,1074.3752359180212,1187.3703189902071,actual
2021-03-12,2869.2724693780883,1011.1288634641538,1763.4407339669606,882.1549166050985,1050.2568127115744,1231.0132681778596,actual
2021-03-13,2263.0576888566247,1233.1219922722087,1995.64383682669,1510.93833678583,1151.3140407698966,1397.0113775065734,actual
2021-03-14,2194.086401795598,1310.1739045340526,1881.291335485063,1144.6217323380058,1161.052828591927,1250.5834291859926,actual
2021-03-15,2519.5030532882906,1304.1205502148616,1489.2458068137726,1095.2763606501162,1012.8754707829747,1308.0075867613327,actual
2021-03-16,2603.448458356472,1397.8022860318881,1986.2353752697277,1349.7281155044775,739.4341116078442,1199.19145647826,actual
2021-03-17,2516.3003054653664,1305.5390301585346,1773.7191846506835,946.163795091696,1095.2782726289086,1327.1924740913132,actual
2021-03-18,2105.743621387002,1239.0332048185405,1850.426306701544,1018.6697189724066,971.5736562709062,1256.608389448883,actual
2021-03-19,2497.997247410614,1387.020021518527,2006.766133743554,1185.2371583677939,953.9961254718294,1392.9041442398188,actual
2021-03-20,2251.7202531099897,1172.1630913946785,1491.822978833839,1377.5744855633511,982.9088307507443,1369.2201935586131,actual
2021-03-21,2643.55221969258,1007.090797588807,1710.4837873509712,1276.8603418936477,980.2349867229775,1255.886464808259,actual
2021-03-22,2580.158258281264,1154.904266895069,1610.7744788692587,1225.0100354921183,1055.0588867073775,1290.0002375387103,actual
2021-03-23,2316.307276419716,1045.8519981556851,1409.2483985695849,1199.554248524743,903.7394954611642,1252.6995383963433,actual
2021-03-24,2399.1842739844933,1061.676721890055,1786.8729576643304,1256.2505884084514,938.1595477945878,1175.4510123109492,actual
2021-03-25,2288.024931777655,1175.5874748650465,2226.1902605026394,1226.5126067094625,1038.3210987938191,1226.9301813407506,actual
2021-03-26,2485.482780266497,1049.335227754686,1353.1628259505037,976.8394951905648,1058.6060821289316,1322.8395594948738,actual
2021-03-27,2687.4441087522396,1151.6094883505832,1715.9978867023726,1194.9080823188706,1060.6079151455208,1335.1733548406623,actual
2021-03-28,2297.918317672303,839.9764204562345,1851.9493768872276,974.217112802696,961.307460474669,1320.1693113233375,actual
2021-03-29,2594.7759585505437,1264.8441094819113,1745.715620960833,1202.4753891151972,948.6214045513632,1280.5440251437228,actual
2021-03-30,2387.07756210273,1228.8509603040857,1701.5204823624385,1096.3414151315155,982.3355616348456,1392.5759945148889,actual
2021-03-31,2333.97994817728,1066.5255974761128,1457.0913913939632,1691.3954150651093,1035.2910926599307,1315.2187714104844,actual
2021-04-01,2470.8402026676677,1368.6552219845732,1767.278420010819,1183.3015901887118,1123.1834158490785,1373.6928445286353,actual
2021-04-02,2285.1588653519516,1428.955963821083,1568.6548469820289,911.6546666297156,876.5793969960474,1151.6602381017733,actual
2021-04-03,2381.710410258788,924.3999541351496,1280.9469928153262,1166.5484832366467,1005.1489870129144,959.1839773543493,actual
2021-04-04,2253.371735374426,1099.1593281886073,1959.4019194461455,1302.278421456748,928.0125091282357,1338.6409225054272,actual
2021-04-05,2886.6753193757595,1103.1796200669683,1912.734303590152,1536.8245162970807,906.3430125852557,1185.771091165066,actual
2021-04-06,2501.8433716429713,1073.9917722477494,1731.2975258318454,1087.1915451745426,1090.3869651741372,1295.779346755825,actual
2021-04-07,2356.184386814344,1431.9923352924554,1765.0382288234314,889.2274091201261,1061.5237202149538,1288.6112663077854,actual
2021-04-08,2540.543440029061,1230.9468515499927,1931.367609885962,1368.4138691163182,1055.5603461163082,1459.5660542173985,actual
2021-04-09,2477.1792568087326,1222.294880434888,1762.45284295768,934.1209103072034,1089.2718087811695,1353.5996897649247,actual
2021-04-10,2457.6277052696505,878.5568322088983,1896.8334899174417,1124.4022952121788,991.9196772263705,1333.4273124118804,actual
2021-04-11,2627.110596551841,1411.5214524821638,1657.0201800902912,1164.7083309747045,995.9153738566531,1394.7292039170306,actual
2021-04-12,2658.512440095248,1040.6399703534682,1977.3924308912672,1204.0288123716034,1179.9011431705803,1353.4647828155134,actual
2021-04-13,2403.9210725852313,1303.8564744415214,1776.397136138426,1355.7859903374745,1010.3400262018297,1280.009070631041,actual
2021-04-14,2398.143189581569,1350.4500122515167,1747.877887799181,1080.7163696759817,1079.7592479137863,1418.5328337229103,actual
2021-04-15,2461.8551536349314,1571.286637672988,1454.178483706989,1165.739686124821,1029.446707867432,1223.1224884900553,actual
2021-04-16,2060.3106452593,1041.3296500193167,1764.3803821640124,1220.2861370592084,900.3219028945109,1352.9922468780208,actual
2021-04-17,2221.754015917463,703.1573467748402,1539.6230780969531,1256.1439973367812,887.2759697339112,1185.518718527732,actual
2021-04-18,2802.529261262899,1348.0367642344231,1578.04964854034,1249.9554677776391,990.5711046042065,1344.0549471764396,actual
2021-04-19,2862.7714568077363,1675.328723693064,1542.0266334927376,1321.3828454820998,1105.727087616899,1343.9690677595636,actual
2021-04-20,2488.851675361899,1565.6473885651967,1488.8054839673032,1403.1351239946807,1087.6804159645203,1478.3809465723195,actual
2021-04-21,2659.104487436676,1363.1374122200712,2125.6127051296926,1315.6137833075186,1097.1854014956823,1187.5523495902398,actual
2021-04-22,2611.4260087362045,1226.16487877252,1965.6464468835848,1330.7366417052087,964.8067674744578,1275.220154173157,actual
2021-04-23,3170.5787788987986,1488.293228948432,2080.6001594822324,924.1807104826082,1147.7110743085618,1404.241418391673,actual
2021-04-24,2784.582742883351,1134.6595239004162,1449.6019537728482,1252.0576165640687,967.7574689869531,1361.2785530757578,actual
2021-04-25,2541.1823073340283,1426.5910615564444,1705.2579314686127,1338.0696965887146,1050.8977079068977,1348.2274546203753,actual
2021-04-26,2381.9828195960013,1436.1235586063758,1432.931794373151,1393.8138532581636,1035.9753397064585,1246.8477867337315,actual
2021-04-27,2258.3475241923843,1550.7563509052698,1553.361920147591,1115.7664420983074,1025.228832577979,1280.6263486717714,actual
2021-04-28,2627.0896704084344,1891.8517480120577,1505.0859454383017,1121.6353895877771,1131.8014496806925,1446.7536907400931,actual
2021-04-29,2442.0944033592095,1421.1125974074323,1936.1585939394208,1142.7811077959848,989.4422635883827,1330.9641725621464,actual
2021-04-30,2316.081766785505,1243.6470513930008,1609.0483155456245,1369.7864004963224,945.0276321001651,1370.2823726530025,actual
2021-05-01,2478.5788512472636,1342.3455184160584,1900.7723577037755,1472.2583226271968,1041.5996840344494,1327.0330504101169,actual
2021-05-02,2399.13005920519,993.8703680885682,1803.4696247650793,1182.0302363131493,1012.9121285999431,1231.822303627521,actual
2021-05-03,2960.5916245430753,1212.50297986765,2146.3373211929356,1454.2094178467198,1278.016804335785,1423.2429383467497,actual
2021-05-04,2807.3841405975454,1271.2601766292178,1388.859565665761,1300.5917976724331,1089.6555233507981,1385.3909146079247,actual
2021-05-05,2637.515421333986,1247.4392827934923,1931.0319244342513,1247.1771279208795,1014.3461597346962,1548.507315363047,actual
2021-05-06,2943.304799091856,1384.2878069508595,1908.115342036713,1233.6064858286963,969.7721901569039,1250.497675831451,actual
2021-05-07,2671.1390984591185,1192.4578193138518,1487.2952059544107,1434.2012560048597,912.779811260185,1416.8315629080432,actual
2021-05-08,2491.8924909709704,1580.7762598714883,1879.9251600271248,1348.9503139343583,973.3346639983797,1225.66104305667,actual
2021-05-09,2977.3832692395963,1355.3613306728205,1740.8797522932837,1735.7682435666482,1053.845924023139,1358.761191090577,actual
2021-05-10,2789.265440419578,1354.9595490896845,1629.1936475064188,1115.622107745029,1146.4130056116337,1433.3855930156847,actual
2021-05-11,2482.8655017597985,1292.9280973709567,1511.7051914098836,1396.1571172920833,1125.7182399671544,1159.9078395513163,actual
2021-05-12,2661.1749425435305,1389.0269683472268,1530.455481826274,1186.988366091411,1063.9366382152466,1328.8560773182553,actual
2021-05-13,2533.133806469593,1524.0129461124707,2085.4658183382076,1124.2656157100632,1025.978263400826,1297.5111239361643,actual
2021-05-14,2440.789193206651,1186.1285186416926,1676.3772927265006,1300.3441701946977,1068.116864948851,1285.923843153439,actual
2021-05-15,2911.7431990097634,1229.3385990225704,1835.4954149128073,1337.345074122484,1013.6953401760796,1384.669138703342,actual
2021-05-16,3117.606308863233,1298.3051024818335,1517.4805798522757,1891.3275834822991,1170.9854797034714,1451.7617135780336,actual
2021-05-17,2465.2712945554636,1090.945688468612,1522.6438434850245,1278.0368543402512,1038.1566873107445,1339.804915629376,actual
2021-05-18,2866.8767556180765,1196.198532424158,1896.0872001949645,1092.989538470644,1046.0563499227292,1371.1937784804018,actual
2021-05-19,2633.4784482368254,1264.2551155174335,1410.2885201620259,1376.739851922951,897.6924302485531,1363.8877877753323,actual
2021-05-20,2675.521543951363,1532.5431935276895,1595.5068625646115,906.860680445599,1039.8195607434066,1354.6623155720772,actual
2021-05-21,2663.812729429664,1407.119729154017,1681.6498011078747,1299.7554171912623,1112.7538896575459,1257.3591626059106,actual
2021-05-22,2618.833113362827,1394.816954094738,1702.9067722430211,1331.7276637201378,980.1594196073019,1456.0600141550603,actual
2021-05-23,2810.659838756536,1525.8136676447482,1647.0802492470166,1492.3088783730368,1003.049576585503,1383.7675831342951,actual
2021-05-24,2644.0638853004148,1325.860969866952,1761.049909155857,1527.8270044241694,1111.7897712413564,1393.639334100232,actual
2021-05-25,2873.6075130845866,1431.9710794738203,1825.511328625748,1240.96513274144,953.6339943537363,1286.4141333876976,actual
2021-05-26,2818.684355720033,1330.955931017665,1833.6603011330346,1311.9976646015555,1131.7460705279343,1318.5701641809683,actual
2021-05-27,2790.1016009384225,1402.8814394511041,1490.7122505061075,1191.1121214913085,1021.1499276878828,1344.94792220603,actual
2021-05-28,2665.471006761488,1232.1726030573273,1633.9645852096205,1123.3621738953473,1031.9002245656159,1223.6287775896033,actual
2021-05-29,2740.6452857137997,858.5059874629181,1930.2931592871107,1411.7710057060847,981.1285116412083,1210.6769107322089,actual
2021-05-30,3016.0069895266643,1314.7903067331808,1866.8346566058083,1089.6638801883164,1086.963238229952,1309.432686242529,actual
2021-05-31,2973.9449725822546,1626.3012441865242,1419.7047894817008,1270.4939656863564,1233.3910389520565,1411.426868979815,actual
2021-06-01,2686.977229054467,1526.7159451840332,1770.5174227625103,1162.5194696473932,1116.6048067622442,1306.5176349063054,actual
2021-06-02,2910.965937646731,1530.490028290189,1303.2877307869296,1468.510081491473,1002.1000316641625,1274.5075322168357,actual
2021-06-03,3049.8632211393137,1583.0851723774676,1712.37800836277,1723.631579600729,1142.7934409844033,1293.7782912086097,actual
2021-06-04,2574.0570226906993,1350.5600883164311,2083.961079547113,1103.5687834840955,1041.8324317846027,1327.0191819169218,actual
2021-06-05,3024.819391735329,1372.8425841823487,1523.715373869323,1004.7579025641643,1160.913948699929,1337.0526933461906,actual
2021-06-06,2791.6800976940585,1207.4047313734932,1549.6222677865183,1353.0488076958477,1121.8673481515052,1564.69693069859,actual
2021-06-07,3046.2217441250773,1262.7541266948804,1867.7285441882655,1376.423399220878,860.0800904169787,1465.6158565638586,actual
2021-06-08,2787.1786722767993,1447.6988445241564,1412.1589524084975,1423.043762389539,996.514425693148,1463.8296701053555,actual
2021-06-09,2586.4058127689427,1561.989287331035,1596.4139553895582,1290.4787904277403,1133.6069655984772,1477.6722327846044,actual
2021-06-10,2629.240862247777,1292.0700845860767,1848.911139842413,1346.3945448174766,1078.8160090501513,1283.5061217599357,actual
2021-06-11,2971.5412536560393,1227.228808705124,1606.7866770120336,1462.5797740416772,997.2370836604505,1264.2871846511484,actual
2021-06-12,3020.8441557740225,1315.053155723642,1691.4481101805998,1600.9179711270372,1025.2487339154331,1275.5816737619348,actual
2021-06-13,2794.805156392639,1432.0595645796147,1891.0748022801306,1003.2067905522002,936.8634365937432,1496.2055520004055,actual
2021-06-14,3109.942481337208,1022.9780380940184,1836.46782167846,1331.0384688773347,1064.8138698731523,1327.7527390005757,actual
2021-06-15,2656.2557132144384,845.8589762418633,1802.4661500460224,1438.4719022507577,1226.4482808211035,1265.2779435984642,actual
2021-06-16,2981.453583081536,1191.6021715085183,1684.9372378311007,1212.814319292921,1128.7453373512626,1340.010341980217,actual
2021-06-17,2758.3443701489055,1056.1745624148396,1834.584870383725,1749.316370800306,1226.4291900831895,1358.2255021456835,actual
2021-06-18,2875.8211991335047,1194.802433217632,1738.8006696349037,1275.1683791584574,1135.5677962852985,1404.7571946325106,actual
2021-06-19,3021.0665337286036,1264.2419831021414,1860.7290400326826,1396.8825933211754,1146.4235540346886,1404.0855918640839,actual
2021-06-20,2844.655237155283,1200.9406764003859,1676.37545474643,1520.454177815149,1213.3855081421516,1307.8637492513842,actual
2021-06-21,2944.726153530786,1579.4786493256372,1745.1564350434385,1293.8357881265008,1102.308428153956,1445.009075326234,actual
2021-06-22,3227.5392791362797,1351.6371795202656,1589.4987007157408,1045.2563662079885,1063.4940874945185,1326.6725819624858,actual
2021-06-23,2915.286120038868,1345.2166374824462,1789.450180929778,1335.8035329598697,1149.5860261635407,1371.0351296965462,actual
2021-06-24,3201.9235966275887,1405.9299765689427,1638.3452999053334,1626.8632828894122,1179.7688165985319,1447.809666345302,actual
2021-06-25,2812.698336722282,1051.4755356974058,1584.6546946646476,1357.0587511710992,1045.1024750101453,1329.1360736450092,actual
2021-06-26,3148.186251293599,1485.6061577990888,1867.7270435972114,1260.8230281010801,1028.890164236198,1336.5583718776977,actual
2021-06-27,3333.853719592813,1258.48439220544,1861.7185979787896,1612.6815340993717,1089.8199222701617,1441.9501244723817,actual
2021-06-28,2554.2526227866183,1405.800355948758,1983.354765787618,1365.284071254702,1139.0049206852163,1312.4040141055484,actual
2021-06-29,2891.969404080575,1055.5845210037535,1748.5253533220582,1333.6519989253754,1137.3663734063093,1355.8687178756336,actual
2021-06-30,3169.25405904714,954.5794826470005,1918.55522093859,1460.9750093679477,982.5082679868681,1441.4167960238603,actual
2021-07-01,3015.4452072363724,1426.214452562349,1953.120188764766,1586.1927555704383,1216.7124246944325,1577.1683197292377,actual
2021-07-02,3132.221195011862,1338.4688679091964,1944.368765823079,1918.834696930969,1038.7184549422204,1447.6864054286473,actual
2021-07-03,2938.8558034823095,1080.817435695497,1697.649540044784,1610.6003837366468,1065.7454502177993,1436.637578669101,actual
2021-07-04,3078.3550898151807,1086.842259238771,1902.9495531331327,1684.0285737655963,1021.8141948008526,1442.7721425305458,actual
2021-07-05,3031.010220493937,1482.0151242627212,1949.316914747112,1347.3071814951472,1274.5830185155962,1299.3128753339656,actual
2021-07-06,3296.5360169239502,1017.8556863997442,1886.5384632197336,1247.4375111331397,1103.3449469201578,1407.2037064811918,actual
2021-07-07,3114.4246537015565,1581.4987507264495,1473.1280186180866,1464.1252936312299,1027.5317443522904,1395.0210160497238,actual
2021-07-08,3131.35076450274,1071.6711659889334,1930.9127850003617,1476.6326264845457,1148.2746484973711,1427.542608633548,actual
2021-07-09,2981.4757545039697,1379.2832829680117,2351.515794275198,1245.6359828859784,1142.3395045517022,1409.9857247228283,actual
2021-07-10,2966.0846647738126,1180.6344279942577,1836.916644382109,1416.9042878244802,1076.059108349408,1434.5729709675402,actual
2021-07-11,2976.585929630389,1368.186285559981,1775.9183831635696,1541.406946275867,1148.7424698948366,1373.267952459072,actual
2021-07-12,3141.219966209242,1139.213151286568,2007.2121011317959,1540.7248409988854,1032.8295627418395,1407.4748025634613,actual
2021-07-13,2977.1087051355157,1212.5044824376623,1998.899975388661,1565.8497913684128,1056.7957207535524,1292.5954290548707,actual
2021-07-14,3117.9848670128513,1253.6147927819331,2185.315710619761,1529.167907307758,951.2848341803756,1375.2083449797378,actual
2021-07-15,3473.587070097861,1041.8347719256647,1698.25475256897,1364.5819671048566,1000.0234241046305,1530.075019335898,actual
2021-07-16,3230.966421471195,1390.2799986352743,2104.923828451187,1366.8147330120705,1219.9341563969479,1434.492750566543,actual
2021-07-17,2989.5340746482248,1138.9110055296435,2084.4879619765857,1231.7931792557981,1209.000003940562,1404.817106635523,actual
2021-07-18,3292.747101615045,1193.085480294972,1941.089978779172,1823.5499093486085,1099.4052054054273,1578.251094862891,actual
2021-07-19,2968.428844468309,1040.6200537659672,2046.960675602697,1474.1716383537748,1211.9052013032888,1286.0248519529027,actual
2021-07-20,2639.738825657626,726.8639092689231,2192.8433565490927,1428.4376884197075,1084.9947859374186,1309.5490000098403,actual
2021-07-21,2842.8529492055422,1202.9497767876949,2172.8136465449156,1295.0947404083802,1079.8612788202463,1564.4440270148646,actual
2021-07-22,2667.211722727873,1723.772376813676,1777.3763758269636,2069.7990829498212,1101.555745392589,1415.3364842444041,actual
2021-07-23,2967.767763325957,1397.8056390985569,2176.407728905028,1267.9985612485002,1089.5554883273503,1390.2675267339187,actual
2021-07-24,3038.2622668815025,1237.8575145261477,2007.8871658366,1400.013641974833,1083.9362573507874,1305.071610741392,actual
2021-07-25,3366.189551227015,1188.6102637191739,2040.822486483664,1567.5834902891481,1179.7378675004686,1454.192663975551,actual
2021-07-26,3092.434275686114,1247.6581447167553,2050.9632527718622,1610.134385411899,1110.9094957769344,1463.8013882574717,actual
2021-07-27,2979.2067169667803,1352.1502825196026,2011.1719355889452,1679.6569839748438,1150.9737235103662,1317.1955075248593,actual
2021-07-28,3184.7256019219762,1007.512407141424,2286.87637605796,1851.2795368019374,1173.9966367694133,1403.9751973004613,actual
2021-07-29,2572.2832842666617,1467.260503357229,2038.2881736276324,1591.5419258338334,1129.6730056958313,1387.3035751170241,actual
2021-07-30,3057.1560845993868,1389.6125536798772,1840.0885261699746,1283.4612831372744,1035.2810071864233,1441.4379431776892,actual
2021-07-31,3159.5949749287975,1390.403316859239,1990.063078988647,1441.4534993681905,1009.1993877725173,1318.567478200142,actual
2021-08-01,2704.9685443319363,1337.3397414792714,2114.1972661881014,1560.080172799264,1115.0146444365114,1532.8752709061841,actual
2021-08-02,3224.5848869490223,1253.0850110264637,2326.884391258045,1907.2988685626844,1093.3120586622545,1503.5241403437844,actual
2021-08-03,3058.575567869278,1385.5371130464405,2208.4283488991414,1215.6465732743723,1112.1174000244087,1389.3141997140465,actual
2021-08-04,2902.7644798865513,1373.0274894190486,1927.8729125657046,1742.5261205744478,1105.576217252599,1403.4223159525466,actual
2021-08-05,3107.237561222935,1185.13651830893,2599.955505788327,1537.1009355290548,1288.2501562116597,1411.5220064750147,actual
2021-08-06,3429.6021369507544,1143.0562600530127,2161.518433164928,1669.0155527548936,1014.9841621051064,1354.6522302294147,actual
2021-08-07,3006.5524572920085,1281.8290788005756,2372.588588258043,1486.5032970072427,969.5037611125213,1385.6913523588469,actual
2021-08-08,3014.4823338905944,1572.2401700409516,2090.3104637626407,1335.339488140688,1132.7663783463727,1402.1756669092852,actual
2021-08-09,2867.5786029412207,1017.634044265827,2234.1511653563252,1656.6335385522132,1083.8504211788263,1572.5581533636414,actual
2021-08-10,2784.058283734279,976.2967635717205,2304.45411783961,1643.5526014385648,1133.0247508810967,1513.4956477497394,actual
2021-08-11,3114.644808984502,1305.7733581891039,2386.2281093057363,1708.9052832449072,1152.47181155988,1513.3189236602962,actual
2021-08-12,2771.89582421069,1286.0416545581695,2359.741411524489,1513.340398833161,1202.1873286625228,1463.3933051703953,actual
2021-08-13,2951.9556019200204,1311.8152998717424,2324.469989921431,1391.8822299082706,1007.4941925731243,1330.4405691961888,actual
2021-08-14,2836.6458261540374,1330.7128428213748,2095.367467606622,1206.0391108363099,1074.7297471499985,1428.1658005880358,actual
2021-08-15,3022.5238066658026,1238.4866844559883,2044.8586058876654,1676.547389591248,1144.4132881216533,1520.1439613652042,actual
2021-08-16,2988.0367026209055,1584.6456219752524,2230.8467464411137,1598.9970727334023,1169.032451698106,1320.4561833569442,actual
2021-08-17,3123.424939190806,968.6683116425522,2352.9455849189394,1318.1586669711378,1269.341468520187,1491.8897886185937,actual
2021-08-18,2808.572834048441,1130.905385539218,2134.5505098977314,1417.1047757133565,1183.3992779779705,1644.534830273649,actual
