date,city_a,city_b,city_c,city_d
2020-12-23,10831.825342334003,10305.651290862073,10394.49760203531,8901.904627677692
2020-12-24,11019.329112535419,10183.896525021399,10327.527456865337,8725.288313287798
2020-12-25,10120.185953966306,10641.879069534149,9040.061834116137,9403.975979334293
2020-12-26,11533.554654779291,9767.133294576715,10865.390517957248,8425.558896663066
2020-12-27,9876.809425013747,10806.522080759405,9529.55378762057,8782.385093467707
2020-12-28,12496.865498636313,8444.70663631893,10185.195153470362,8714.249640705702
2020-12-29,11925.106222252823,9851.590409462286,10056.824000856474,9655.996519223034
2020-12-30,11065.645589037422,10394.981935611695,9404.779220444932,8748.91144679406
2020-12-31,11126.578281167167,9226.87835575793,9623.335266874323,9267.692553955203
2021-01-01,11329.607273124886,10175.999543629952,9707.041337151823,10021.582810943284
2021-01-02,10813.657415783915,9576.24823800509,10701.433746579276,8877.574804887923
2021-01-03,11270.258770570124,9513.968842578372,10149.184454815488,9755.190424429897
2021-01-04,10979.918805603318,10474.682537486222,9746.74571094766,9789.063393769611
2021-01-05,11088.35832529898,9984.294331486939,9608.795415381523,9528.529977180815
2021-01-06,11344.158382935211,9005.745603925321,10558.91984590854,8998.804054680313
2021-01-07,10807.377281725941,9928.513604494156,11108.018982005078,9503.22606948595
2021-01-08,11497.75406884019,10603.899742176804,10608.874174096367,8541.96703297039
2021-01-09,11593.860422373245,9863.803296817458,10582.832658937057,8577.09151086672
2021-01-10,11307.276849676247,10756.216433821644,10723.851897636201,8858.925172864389
2021-01-11,11265.333174654896,11035.66470864706,9791.346887943437,10342.896146982295
2021-01-12,11932.021821895027,10286.886824651925,9829.980850556869,8818.108358906233
2021-01-13,11390.81574401709,11298.105076476468,9845.075561003823,8837.661257464208
2021-01-14,11425.522931588475,10200.071018228262,9433.286404843344,8848.856170269439
2021-01-15,11855.189469874776,9619.430437067873,10821.58008927968,9760.397085526594
2021-01-16,11123.251737360515,9744.763702853508,9912.87218429072,9237.370807002319
2021-01-17,11095.663545964542,9389.72685742167,11266.014425007294,9849.809545556524
2021-01-18,11100.365162514305,10855.511402358768,11080.88755847367,9570.406637565115
2021-01-19,11837.531734768734,10974.620574606699,10692.894653817464,8588.438854173015
2021-01-20,11176.594771975822,9713.145317965886,10502.697849671229,8716.249352809278
2021-01-21,12066.118724221906,10280.680682438153,10097.612098917829,9924.228581000734
2021-01-22,11614.188878088458,10333.712497103905,11372.50821535764,9041.119334802932
2021-01-23,11177.101854713215,9807.835818153451,10656.6523766782,9903.936968468257
2021-01-24,11702.544000820306,9276.203081751362,10669.071984973956,9296.790489278332
2021-01-25,11108.405637590055,10128.44691742764,10343.665209290464,8665.827287956961
2021-01-26,11725.924844400774,10011.732435448446,10514.42594203236,9105.508415483686
2021-01-27,9874.981399637536,10105.547818691517,11153.874554712296,8904.818692291481
2021-01-28,11566.910664818282,10269.513049608493,10805.028360981334,8993.002236400087
2021-01-29,11461.086374217257,11049.27492210096,10340.612387620984,9543.290679461148
2021-01-30,10893.441706366273,10100.027490518654,9929.913001932537,9648.534603707496
2021-01-31,10922.160584687257,10487.51204071459,10227.821363534767,8517.720924145353
2021-02-01,11222.679162718201,10632.4308194922,11227.819069785139,9269.911485136738
2021-02-02,11409.270227387666,10254.481291315897,10384.564060566518,8912.768001211232
2021-02-03,10910.736442796511,10050.428026543022,10597.380399754618,8942.676010249219
2021-02-04,11414.882717874974,10167.275522497188,11367.490562740353,9399.032485761581
2021-02-05,12005.522620975391,10386.927797728702,9949.579426649034,9082.499085027957
2021-02-06,11571.59864682216,9583.460305163684,10429.500289632804,10077.572190686873
2021-02-07,11856.826903237861,11075.227271850854,10417.253047226184,9941.772049382504
2021-02-08,11881.896531565613,10701.716108800314,11700.786780821352,9943.4497901075
2021-02-09,12249.455176608024,10383.526778884334,11819.752363739472,9218.09366104677
2021-02-10,12346.393793919007,10790.168734185643,11490.613887897234,8954.180318119612
2021-02-11,11166.071193631973,10799.084266561833,11172.372474292406,9326.841177349885
2021-02-12,11104.05010937577,10115.567301747993,10879.229329555474,9373.806530754331
2021-02-13,11932.597059290158,10642.75750018062,11683.470018073274,9126.732628847465
2021-02-14,11942.58204716368,10538.394560058317,11074.082649762611,8855.519251096597
2021-02-15,11806.982407620864,9803.020076954514,11493.882455982275,9560.30530578004
2021-02-16,12180.598419729922,10712.928560390203,10774.57975677792,9237.491362217612
2021-02-17,11574.915733589121,9886.369524192167,10872.240915051747,9822.319494465803
2021-02-18,11757.20485225805,10858.701614441441,12056.427062668417,9717.844697605135
2021-02-19,10916.367725720082,10004.4034724045,10931.438756102596,9932.968092206625
2021-02-20,12790.07196612933,10318.31323705025,11751.840229013784,8891.992266867916
2021-02-21,11416.742566105557,11269.102755421562,10732.662305009313,9587.527933251995
2021-02-22,11526.69113370228,10812.736057474669,10286.628924933168,9079.958404509278
2021-02-23,11373.810279499643,9519.643359107728,10982.335128322518,8941.680042462316
2021-02-24,11392.919635568647,9846.687242200158,11082.752018340227,9331.472438912322
2021-02-25,11465.511699685223,10153.04946165151,10541.665239659553,10098.324091003948
2021-02-26,11310.182405759275,10681.10623751483,10479.016457131886,9426.59562075522
2021-02-27,10991.842244646261,10626.817795928837,12065.7809494119,10447.684227606847
2021-02-28,11234.950430740953,10214.215118152317,10649.288271901465,9773.142556936886
2021-03-01,12658.726606124264,10079.97651080452,10924.325468330939,9317.268048020765
2021-03-02,11823.58879055354,10640.594315770975,11509.324609778549,10167.891547358602
2021-03-03,12056.747015417946,10517.354034670889,11274.988486586413,9720.060113518914
2021-03-04,12269.505759497823,11485.311604797738,12004.764077366655,9131.314017497178
2021-03-05,12239.285062734103,10260.0922679834,10424.442337988285,10637.98408079223
2021-03-06,10393.465624407461,11235.877583830696,11599.044185998633,9688.448307503195
2021-03-07,10537.065532656115,10024.897030703494,11710.359995761362,9630.988751937468
2021-03-08,10968.907920110534,9968.23651711354,11449.474329382288,9188.542137260722
2021-03-09,11322.790992068381,10177.12455548651,10531.052931033826,10148.239561372902
2021-03-10,11559.146739543674,11358.698280894463,11628.905651178935,9695.627112569955
2021-03-11,11359.989637729599,11622.861730405944,11549.92769671008,9783.548389109332
2021-03-12,11849.502499986753,10183.74160629084,10938.406051736534,9202.523539617636
2021-03-13,11488.344078971413,10520.659482494688,11956.962736523043,10186.78886698632
2021-03-14,10933.812697025507,10231.093091643343,11716.245392292527,10074.47565282875
2021-03-15,10322.42190913388,9900.911485833925,10521.50015594122,9254.675738992017
2021-03-16,10936.131210373953,11188.190664485133,10994.419220360682,8919.37257063602
2021-03-17,11266.849463462868,11024.31638338729,12004.82793151297,9865.308508181512
2021-03-18,11067.228620472371,10787.636793026904,11578.286165132757,8735.460947131356
2021-03-19,10839.292512349444,10222.997050128582,11351.360780992924,9732.624291524784
2021-03-20,11047.93790260569,11585.216366699195,10796.31150668275,9505.714358871315
2021-03-21,10949.182912248663,10323.816038303994,10998.77128770167,10287.51545755298
2021-03-22,11512.07587011344,10914.099373116513,10992.14149980952,9480.661842372612
2021-03-23,10789.211943795208,9775.907070903468,10539.714915698747,10174.629226785397
2021-03-24,10925.628141102314,10409.87012544771,10352.589452980339,9365.103868337557
2021-03-25,10685.292973898777,10806.616158608711,12315.738084513489,10157.320399095843
2021-03-26,11362.893442652123,10745.249254316948,11632.908276247741,10618.135211588648
2021-03-27,11201.548006340341,10740.978611682465,10651.129434355138,9136.419860645903
2021-03-28,11814.996390797007,10647.87564087469,11476.403669729943,9722.264847629618
2021-03-29,11719.061952530545,10084.00108371326,10920.631716434873,11017.201704041849
2021-03-30,11403.447550716131,10842.826173610578,11225.63973063648,9696.03886369241
2021-03-31,11005.876607314975,10693.949288682757,10954.941267252105,9892.877387493325
2021-04-01,11708.734662350178,11004.332426070803,11143.109668230136,10150.302038497592
2021-04-02,11620.940428499312,10916.138185735197,12116.975779853972,9515.586653272429
2021-04-03,11400.806229080594,9878.866199821952,10569.315169471063,8639.847541638117
2021-04-04,12086.06786135835,9943.202765828304,11002.9636569666,10284.745651108946
2021-04-05,11929.802611711131,9500.303930978509,11129.212860726995,8786.545993079897
2021-04-06,12074.414036040705,11048.730223209262,11961.702223763175,9479.74617228758
2021-04-07,11525.351725288452,11307.994774850196,10587.599809086485,10168.452556768776
2021-04-08,11922.08220895709,11322.78238000081,11248.658015008727,9627.76641578534
2021-04-09,11149.095096163823,11002.952542496922,12210.962882702323,9282.185741954761
2021-04-10,11255.273017756592,9472.097180293458,11669.396401353708,10096.06042009092
2021-04-11,11792.077760910708,10347.174353403976,11489.71463493897,9285.88653302017
2021-04-12,11917.084011894261,10841.133811599226,12711.878466343383,9131.619887776507
2021-04-13,11775.57617156323,10887.773864978904,11612.393521184034,9891.760869703054
2021-04-14,12051.609509456102,10840.123755187316,11121.433541007691,9628.1923848309
2021-04-15,10780.878682930374,11279.989905870361,10989.064347270945,9023.331889502671
2021-04-16,10689.785605893863,10748.893435040018,10747.528724861055,10018.155188675646
2021-04-17,11282.031631947606,10354.02008095404,11743.580160801372,9878.918229177822
2021-04-18,11293.873954881554,10413.776337024938,11481.003474775405,9563.187619860992
2021-04-19,13578.503668438341,11670.909512001579,11760.178304045648,9647.467565989436
2021-04-20,11948.704373035407,11045.564780804669,11780.252020956894,10109.829193878955
2021-04-21,11690.126324237539,10446.542060628943,11430.884520782702,10343.44078848535
2021-04-22,11404.7417197896,10543.144680117202,11199.832380723272,9627.725865759336
2021-04-23,11883.311975931707,11001.286917391782,11836.904845284973,10024.092571665387
2021-04-24,11893.642944706295,11345.215912107295,10847.170316676413,10016.424007960295
2021-04-25,11764.850879412637,10986.699527079008,11435.665551494189,10225.335046727692
2021-04-26,11287.926729308365,10931.155412296013,11657.915989541849,9785.400849455023
2021-04-27,11231.423823839561,10509.722497175622,11036.501245612266,9214.078411490513
2021-04-28,12325.215746898815,11920.457934634956,11245.694978985663,9504.973893896296
2021-04-29,12212.791985527823,10908.182655496656,11429.809575823132,9854.506131743237
2021-04-30,11520.490858657458,10923.559857965056,11710.681814426564,10683.823765743484
2021-05-01,10852.510054816246,11736.997119788588,11195.851131147127,9594.499790957345
2021-05-02,11712.751970350635,10928.650749269722,10359.046768429935,10091.180847953761
2021-05-03,12751.676546177594,10083.78881841265,12126.580218639745,9736.488047104014
2021-05-04,12566.500870528122,9978.701189988396,11750.468933188657,9865.449370407026
2021-05-05,12122.749115614168,10861.023237179346,11801.568517145477,10595.696155528196
2021-05-06,12602.557741999719,10340.478548742412,11242.650979262651,10092.986884317928
2021-05-07,11768.077283707082,11150.189421390303,10680.005613596051,9211.62988869571
2021-05-08,11909.4354615794,11098.303784385504,11683.783459370554,9458.456257183934
2021-05-09,11603.940370599375,11156.63824859768,11537.6492306253,10594.192100262613
2021-05-10,12055.640282903676,10710.953721243586,11303.493017372042,9856.131187900017
2021-05-11,12310.103215557949,11791.384083365341,12043.3261529378,9146.941848702238
2021-05-12,11389.66493717263,12405.40222771039,10660.509694865725,9304.35676469521
2021-05-13,11176.19992514173,10980.552925845004,12488.312028975783,10016.140403587024
2021-05-14,11574.9140633621,11070.267897963748,11411.427484751766,10209.777517961393
2021-05-15,11706.396555265239,10914.66411197531,10580.900022732365,9796.758065258575
2021-05-16,12470.300232856265,10835.981988272366,11228.482292822133,11298.064019895466
2021-05-17,11431.958875431117,10295.885757235526,11618.451176525212,10199.676875583948
2021-05-18,12682.206228850631,10223.204349069556,11267.878076094717,9573.34754331837
2021-05-19,11005.591564997922,10188.767023345832,10350.090256866055,9340.78177194342
2021-05-20,12316.257253261127,11232.729369876068,11072.744233576563,9104.12869144911
2021-05-21,11332.635530967362,10777.667202837563,10816.921397116033,9845.53265301194
2021-05-22,10753.278490546647,9737.60449338814,11575.43317545961,9536.793820853718
2021-05-23,11906.430940319457,11347.6358427461,11676.666402327164,10667.462336404551
2021-05-24,11624.212516018959,11021.180992530231,10873.248518265056,10604.88479501707
2021-05-25,11247.037226855764,11687.228201425643,11064.457022078182,10027.481893753213
2021-05-26,11034.105792895392,11194.196727716404,11873.5215687201,9153.45487745204
2021-05-27,11792.781094720742,10245.366268054026,10747.313695881585,9348.078278181338
2021-05-28,12171.619621991127,9716.597905458915,10619.855080705092,10219.424117129998
2021-05-29,11983.630286228592,10127.481865654434,10835.212175298984,9408.604132158815
2021-05-30,11966.050766948387,10457.189995868268,11683.516747103338,10205.002878806885
2021-05-31,12282.39284331168,11620.055911517651,11341.236653708527,9976.176214388606
2021-06-01,11781.32692653685,11140.833273362541,10965.137715392984,9672.599950562793
2021-06-02,11132.157661926585,11681.081035292904,10930.463435444517,9378.523287563134
2021-06-03,11345.422994769291,10577.18683763398,11990.128633522347,9841.74911070281
2021-06-04,11595.996965063276,11530.152442228351,11107.497580709705,9761.397268510984
2021-06-05,11864.250741047743,11378.181171290587,10272.556377927445,10106.012186649998
2021-06-06,12284.601275852272,9881.302471025989,11440.882111121156,9341.665131705167
2021-06-07,12281.314637513411,11460.845886246165,11334.798734624625,9632.982752929496
2021-06-08,12119.264850624788,10996.5394636195,10733.584764566283,9810.530153937532
2021-06-09,11549.891157938442,11325.334261276448,11493.60092268488,10083.10187599329
2021-06-10,10932.65157698267,10496.870578456803,11757.68042194231,9226.19033713569
2021-06-11,12020.285871050388,11427.045484244649,10081.492530314003,9057.555954361218
2021-06-12,12200.475155411868,10239.279830490486,10906.420685363692,10128.51862657531
2021-06-13,10580.722097077813,11359.752759310137,12601.80630239753,8884.48594838365
2021-06-14,11569.289785768755,11084.367510588314,11727.09863691189,10313.302792045595
2021-06-15,11428.7695720503,9949.449474298593,11749.1246709706,9627.728324242022
2021-06-16,11940.920075276877,11581.295299109177,11883.190121200201,8876.972499430794
2021-06-17,11432.78590553303,10705.764265950203,11438.883420061517,9618.139254952543
2021-06-18,11812.17364432246,10982.532050784566,11755.510329410998,9910.737444585991
2021-06-19,11851.668085303156,9998.54109144412,11813.553108876555,9475.189535811975
2021-06-20,11804.190460974738,11793.30896337465,11571.28365637336,9761.646328173281
2021-06-21,11537.659609505085,10409.628646672381,11173.068089031556,10087.558550966576
2021-06-22,11733.711135077869,11429.079407039775,11231.936808913511,9449.077744680728
2021-06-23,11407.31066298661,10424.189903089831,11017.250452254893,9189.676262798077
2021-06-24,12324.05148454568,10678.487524633227,11271.327138168828,9680.058224933973
2021-06-25,12099.375506040165,11023.260210882852,10514.661794043865,10381.996590526524
2021-06-26,11595.998014649726,11396.986433068092,10932.55162155961,10472.939917053814
2021-06-27,12967.80079266395,10218.46253209354,11313.433159522616,8801.325824332245
2021-06-28,11559.836516283085,11444.968459977381,11061.344534543075,10219.133185602857
2021-06-29,12551.025070507463,11172.119637931419,11116.203579064551,9781.110338041763
2021-06-30,11629.231764422948,9989.121791222586,11382.691337787151,10187.583464208335
2021-07-01,11022.052395087156,11661.184557748293,11824.331064699498,9586.39441017497
2021-07-02,12239.546058409625,10114.293374169712,12050.665855812837,9054.491220518064
2021-07-03,12027.210393477679,10321.35325825659,11107.550848426285,10124.002557528105
2021-07-04,11964.06904494903,10799.542234400524,12110.305861701903,9369.047156432134
2021-07-05,11692.006547976192,10462.618669689933,11987.151984947137,8980.085381411855
2021-07-06,12094.347629719983,10736.372389122464,11726.513620653224,8971.711468502472
2021-07-07,11760.075483210088,11018.225992383092,11158.989610783497,9975.526271407414
2021-07-08,11901.971910921924,10593.982007138497,11553.331400940002,9791.641383185872
2021-07-09,12367.218334379497,11254.138827833882,12440.544458033448,10022.004977789264
2021-07-10,11959.608120924293,10580.86915967011,12143.060243187512,10002.79463172104
2021-07-11,12193.760911367299,10917.389697103887,12043.133986029023,9494.267867166047
2021-07-12,11840.09932074995,11220.892104195837,11537.97204849185,9689.041450996481
2021-07-13,11701.627146509154,11025.033995027465,11804.205585401749,9431.93527420518
2021-07-14,11338.058882836784,11053.485039114894,12382.617267836713,9597.352954464355
2021-07-15,12004.547103543755,9958.639636814545,11071.41833407621,9214.536293348707
2021-07-16,10530.120571559572,11065.338244460161,11477.249709504556,9862.176880412468
2021-07-17,11678.214780560142,10226.161807935636,11676.09021920821,10122.535685678447
2021-07-18,12081.521631195275,10032.937418777507,12062.83409263126,9458.68220262494
2021-07-19,12220.228941514415,10475.567280798798,12043.51587677732,10302.640639074642
2021-07-20,11454.029225880699,9713.856096472859,11579.513784047465,9662.383352247369
2021-07-21,11843.037078635267,10870.095467293988,11045.538296818137,9766.852650884266
2021-07-22,10514.354046743834,11361.745547931603,11571.704109039623,9021.950897766636
2021-07-23,11715.673232699097,9952.444979699882,11200.013381687864,8713.687404246875
2021-07-24,10983.492573468704,10319.269678788298,10812.570272851784,9647.379193769044
2021-07-25,11533.697847527701,9978.161949582967,11005.034500194915,10112.233005659518
2021-07-26,11905.582059179475,10458.01799510478,11796.740899113263,9402.741463997474
2021-07-27,12529.289730179495,10975.942428344055,12244.381054172949,10545.580647135423
2021-07-28,12208.004296658486,10432.94494856558,11853.930987304464,10197.03780504557
2021-07-29,11609.017156349162,10473.955480967245,11762.232907774762,9256.19084807391
2021-07-30,11751.353003701865,11434.895183112145,12009.323328116849,9595.867038316173
2021-07-31,11522.899065029165,9629.310311119527,10668.497357049135,10801.680710078088
2021-08-01,11401.09080959816,11432.447654650196,11910.471989309433,9080.508095771778
2021-08-02,12176.26009374241,10484.253505219336,11885.628730161334,10117.390466077117
2021-08-03,11201.420369112277,10754.584897879187,12087.844713666685,9401.575567144955
2021-08-04,12080.727715886793,10530.607168529232,11313.141759709717,10062.087928436007
2021-08-05,11772.123235905146,11514.945715384894,11695.77846416254,10330.482092351882
2021-08-06,12513.712365145288,9942.94377611994,11887.30465706925,9497.670489180542
2021-08-07,12343.300509300152,10620.781982331053,12743.393956356442,10185.905666520703
2021-08-08,11025.158182556084,11168.726024885053,12164.675022503821,10676.21581790279
2021-08-09,11446.338350593931,9779.873129186899,11576.955629571834,9764.196178142483
2021-08-10,11223.553016148959,9958.165632965349,11227.441215992982,10119.128612804248
2021-08-11,10968.819804409473,10563.180612136097,11172.959404834177,9474.144446735454
2021-08-12,11185.897968980174,10245.79644550143,12662.309208420547,9683.301722434886
2021-08-13,12894.020534590307,10238.482515699427,11413.52237448305,9447.96461883981
2021-08-14,11936.384191395577,10519.795597670762,11542.797910857325,9881.310861635171
2021-08-15,12753.111340291141,11003.049236282955,12307.92347266032,10295.746601235573
2021-08-16,12222.230212964034,10734.318149180383,10918.742651876912,9571.863537821653
2021-08-17,11562.530025035228,11125.569757000236,12676.640032135028,10364.247093249247
2021-08-18,11526.322544921828,10043.220623203419,11678.564225744285,10414.938519815938
2021-08-19,11953.812558266005,9987.786224782902,11366.481859491952,10029.842377854637
2021-08-20,11730.599055026256,11362.792433549315,11932.801164525934,9272.389273208528
2021-08-21,11257.538099089621,10190.39323003332,11294.943492456805,9210.614982368128
2021-08-22,10929.172237299113,10236.192999687486,11801.34532921296,9126.375912157297
2021-08-23,13437.83545180329,9913.550561052789,11325.65337291038,10012.591024371173
2021-08-24,11513.229828977002,11324.535289869302,10832.325225912293,8961.875830683139
2021-08-25,11534.85075724273,10341.670453754781,11537.885971571222,9820.704042223688
2021-08-26,11940.56132689402,10447.218862412872,11305.694628944953,9220.199880022477
2021-08-27,11708.855938328532,10576.495560534806,12066.125175871568,10214.937843642492
2021-08-28,12008.493771381012,11143.500070960152,11212.181001736408,9583.026866124774
2021-08-29,12285.755692562023,10794.298249760785,11282.82094695931,10283.82528982735
2021-08-30,11412.185724841605,12041.938302252123,11550.479761024035,10212.31126263799
2021-08-31,10795.181907115471,10689.908815945528,11599.036510534565,10391.43685639963
2021-09-01,11660.606907935116,11255.735379782114,11501.223019557461,10305.198395649533
2021-09-02,11513.067125936695,11207.256278140228,12126.166493667642,9705.8978667672
2021-09-03,12357.537019834865,10952.703120540487,11204.545242712256,9042.421272739011
2021-09-04,12282.769535108626,10853.849811769353,12334.507996410715,9000.685177191452
2021-09-05,11480.406311938856,10886.676508305718,10679.986383140495,8580.024606868543
2021-09-06,11278.81462084842,10908.261849288181,12069.531023326206,9169.706309382038
2021-09-07,11123.32729868215,10254.051849734467,11686.96375210739,9878.90244044552
2021-09-08,11631.589853253226,10733.209144862609,11485.109053527358,9318.398640232894
2021-09-09,11893.697519946587,11459.68357651315,12329.972521347157,9602.866660492618
2021-09-10,11540.919375827301,12002.790720545712,12201.872332353772,9825.068357187436
2021-09-11,11429.181013819767,11265.069525520115,11168.130076247466,9492.627714695811
2021-09-12,11207.773895627415,11710.077222805037,11093.14536829042,8972.88710785965
2021-09-13,11623.382673029831,10516.707885022506,11881.7117794346,9452.027686235551
2021-09-14,10682.323549896939,11079.095719072287,11232.21277719389,9103.894919390232
2021-09-15,11383.959970012222,11852.933254262629,11731.041600326947,9510.996406345736
2021-09-16,11590.30500906909,10270.799166642106,12282.76968832906,10267.143308886927
2021-09-17,12192.68111620006,10544.45076661513,11379.866458307672,9548.222538663384
2021-09-18,11134.943768334993,12056.734390072466,10870.705774858394,10575.769982466136
2021-09-19,11652.112220160801,10475.356638828864,10721.499584451414,10350.309415245683
2021-09-20,11708.351294957502,10188.704212111936,11471.621094080105,9462.42491390024
2021-09-21,12404.806477253349,11613.94148581927,12171.6187184305,9211.996265541313
2021-09-22,12083.631912421799,11483.34192837851,11153.36511232666,9606.289849396657
2021-09-23,11790.145152716648,11366.301348413375,12117.868168810024,10388.999979180346
2021-09-24,11443.343143960112,10640.710110561587,12410.027964766054,9379.612325655902
2021-09-25,11239.224233526344,10794.879655162911,12660.206466455584,10105.763192857867
2021-09-26,11327.303764257253,10831.488204581863,11832.920387281929,10305.807780873174
2021-09-27,11165.34290045624,11592.693866604344,11793.508827426835,9308.225315413914
2021-09-28,11959.183087510912,10951.941006508298,10536.803777446617,9221.197704358001
2021-09-29,11893.863228313694,12112.172049102397,12926.111366711379,9979.275492926194
2021-09-30,11814.09935050134,10305.753744739926,11632.833303094983,9861.197627704425
2021-10-01,12068.421018782557,10933.98522181334,11410.030848419075,9339.42261963774
2021-10-02,12500.081660856657,11081.648887864314,11526.139471017063,9479.066850997788
2021-10-03,11970.308298018093,10367.50656788623,12499.222386843394,9691.424290432196
2021-10-04,12279.945461994581,10904.418083397775,12535.204260585178,8980.086930083773
2021-10-05,11318.569174583743,11093.036182244166,11797.459149881981,10125.947469130428
2021-10-06,12253.29872378484,11340.554739599182,12580.621761542885,9476.474322989412
2021-10-07,12095.67136800936,12027.617917287,11596.282481829612,8221.428162286671
2021-10-08,11894.138913867939,11183.37131652038,11186.750431107055,9774.384912502193
2021-10-09,11621.15098310214,11616.373467156985,12575.27504381587,9401.660376113969
2021-10-10,11332.54214364698,11357.119672359124,11725.398167820742,10518.437888520884
2021-10-11,11140.569883637134,11971.850706066685,12597.8368195871,9491.141718828796
2021-10-12,12032.702189381564,12423.701514031221,12398.692632233018,9222.68056022737
2021-10-13,12783.407154606908,11184.509338086093,11767.697965587502,9921.827185292848
2021-10-14,11628.707239586283,10359.704699156571,12670.730031779698,9380.414556274347
2021-10-15,12055.772435522973,10820.075105711678,13308.306101228445,9284.45673109353
2021-10-16,12538.023511568721,11468.687739565581,11924.801830735287,9963.519879623276
2021-10-17,11811.171130636558,11492.495545353537,11527.798526234476,9335.851434220083
2021-10-18,12520.585512547157,11464.359680341076,11005.731498599995,8996.828771719347
2021-10-19,10396.108773348249,11333.494740530114,12998.67742459442,10614.964877618966
2021-10-20,11234.065883337824,10882.789884764768,11476.130963309315,9976.470655216737
2021-10-21,11394.172805549682,10826.824854515835,12554.916652756829,9641.69323119156
2021-10-22,11398.776999610012,11491.32974140274,11598.486757795596,9690.756775157703
2021-10-23,11990.356608873975,12072.298144068454,12700.977450013343,10025.035804162784
2021-10-24,12006.616405483968,11571.420472426642,11400.878008497883,10307.952167743784
2021-10-25,12018.089300704594,11407.628284380085,11455.008835630335,9445.493028320823
2021-10-26,12150.25582353084,11652.044425783533,12024.060332477222,10088.389591750638
2021-10-27,11432.390576881155,10912.841321646456,11562.608363882731,9445.516203346891
2021-10-28,11358.632331284398,11244.55499697286,12370.440454662528,9775.463118031428
2021-10-29,12344.66470272478,10847.708836473303,11805.954985810926,9888.513802285035
2021-10-30,11314.669881469137,11023.88014027825,12040.36260407108,9821.04604185159
2021-10-31,11257.23543416034,10833.526454696343,11574.894995322496,10200.95987740979
2021-11-01,12675.211315746841,11847.462078345568,11229.729178092555,10077.48713258409
2021-11-02,12507.59209783427,10947.12620222857,11606.340957032231,9118.73872384245
2021-11-03,12680.818065722791,10636.795917760754,12586.06886914588,9176.561495106995
2021-11-04,12077.310352885786,12326.313022612554,11723.520391835815,9550.257790978236
2021-11-05,12155.980150820113,11223.638894186623,10466.38281510194,10699.113352457784
2021-11-06,12593.070311522177,11268.01696468743,11482.771918559305,9363.578561962224
2021-11-07,11573.863450672114,11132.318844458421,11909.301269565982,9770.366726109824
2021-11-08,12885.425330098724,10709.335915917149,12823.578633194758,9726.83622912808
2021-11-09,12472.069100630162,11783.069598587346,12332.307454624553,9661.69978477456
2021-11-10,12864.183756691698,11660.304378822299,11284.500811540098,9991.299748803529
2021-11-11,12412.832342583912,11751.365917635465,13217.62259026317,10614.6015051376
2021-11-12,12755.563270539682,10932.283138161618,11878.023361578542,10052.830150123387
2021-11-13,12213.777336705127,11139.514875970734,12702.58386676479,9551.082989722494
2021-11-14,11506.964150801365,11324.167953228232,11350.154943867086,11438.10271266391
2021-11-15,12792.104559679601,11377.353282125268,10778.421287899484,9867.086561832797
2021-11-16,11815.095750629587,10393.42530002561,11563.89468904329,9692.22915808269
2021-11-17,12894.19163295872,11240.73058264462,10641.067255040118,10594.83221024542
2021-11-18,12252.525311577961,10683.21350520192,13172.121675741791,9731.09846346208
2021-11-19,12950.685584084917,11487.603635823943,12220.225566274506,10776.20659671876
2021-11-20,13007.826113596391,10351.598554716958,11634.989943366427,9705.896985417605
2021-11-21,12495.169623108031,10686.386131611693,12312.040728771706,10721.771280263552
2021-11-22,12751.47565727782,11615.813221453118,12164.750700244034,9977.783619184702
2021-11-23,12448.074418421873,11238.66501347716,12415.852296703797,10530.642622294112
2021-11-24,11412.202505921048,10901.769458764566,12763.39629166348,10940.390545218375
2021-11-25,12536.693699953308,11846.407536004703,11880.627624860932,9571.524961417192
2021-11-26,11847.997907774185,11223.176584753708,11500.461039959877,10725.095399634663
2021-11-27,12569.16629322082,11623.26098914666,12283.36042669835,9376.15665717329
2021-11-28,11728.013293407439,11333.199741601407,12255.821746859114,9687.510094298801
2021-11-29,11923.181728091782,12677.036469152188,11948.124189834942,9707.141945922547
2021-11-30,13348.361227897065,11339.16710566857,13309.128350778317,10477.672480869027
2021-12-01,12894.127083558518,12028.775157858137,11792.57757363468,9966.672220103592
2021-12-02,12550.436641726048,11220.93519013783,11808.79614054321,9927.61767799636
2021-12-03,12540.911445568097,10324.184289783843,12521.801830791517,10079.252393965726
2021-12-04,12145.068641889038,11517.905235418104,11598.961033258967,10369.160020265785
2021-12-05,12572.433884430979,11644.28410929689,12554.859940529186,10440.122330946782
2021-12-06,12222.505305161692,10848.697685302805,12084.15796858065,10747.641611059453
2021-12-07,12882.130868852566,10482.628513870759,12007.73814399471,11068.940213780723
2021-12-08,12694.462191746536,11310.337871865942,13417.908109626665,10194.279711753072
2021-12-09,12129.20756921411,11561.416121319811,12060.098921026807,9946.039036976279
2021-12-10,12767.7150251635,10238.189998942906,11989.031359534565,10423.550771746533
2021-12-11,12434.148170993076,12176.98981595393,12832.896544522151,9784.575077952388
2021-12-12,12840.150244762757,11091.811946352142,11542.281445276969,9894.659187575207
2021-12-13,12288.830740822934,10809.473942048808,11923.795883137653,10721.268008059911
2021-12-14,12949.135646333774,12131.47847141,12729.858388018883,10361.102837468145
2021-12-15,13280.852550834836,11226.818810549667,12870.168317353191,9598.460458371826
